snapshot_date,project_id,dataset_name,table_name,table_type,storage_last_modified_time,total_logical_tb,project_logical_tb,percentage_of_project_logical_tb,billing_model,last_queried,storage_last_modified_date,cost_per_month,
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241130,BASE TABLE,2024-11-30 19:31:36.192000 UTC, 0.00000000921045 , 0.00367398529670 , 0.00025069378620 ,LOGICAL,20/10/2025,30/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20231024,BASE TABLE,2023-10-24 15:27:17.203000 UTC, 0.00000000920772 , 0.00092930560550 , 0.00099081769294 ,LOGICAL,20/10/2025,24/10/2023, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20240929,BASE TABLE,2024-09-29 13:28:40.663000 UTC, 0.00000000909131 , 0.00367398529670 , 0.00024745088248 ,LOGICAL,20/10/2025,29/09/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250818,BASE TABLE,2025-08-18 13:52:00.572000 UTC, 0.00000000908585 , 0.00367398529670 , 0.00024730235254 ,LOGICAL,20/10/2025,18/08/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250309,BASE TABLE,2025-03-09 19:41:35.549000 UTC, 0.00000000904402 , 0.00367398529670 , 0.00024616362299 ,LOGICAL,20/10/2025,09/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20250308,BASE TABLE,2025-03-08 19:42:10.807000 UTC, 0.00000000904220 , 0.00367398529670 , 0.00024611411301 ,LOGICAL,20/10/2025,08/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241115,BASE TABLE,2024-11-15 18:28:53.524000 UTC, 0.00000000901764 , 0.00367398529670 , 0.00024544572827 ,LOGICAL,20/10/2025,15/11/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20250310,BASE TABLE,2025-03-10 18:02:30.679000 UTC, 0.00000000899581 , 0.00092930560550 , 0.00096801440151 ,LOGICAL,20/10/2025,10/03/2025, $0.00 ,
03/11/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241016,BASE TABLE,2024-10-16 09:50:40.464000 UTC, 0.00000000898399 , 0.00367398529670 , 0.00024452979363 ,LOGICAL,20/10/2025,16/10/2024, $0.00 ,
03/11/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241010,BASE TABLE,2024-10-10 08:59:17.742000 UTC, 0.00000000892942 , 0.00092930560550 , 0.00096087002265 ,LOGICAL,20/10/2025,10/10/2024, $0.00 ,
