snapshot date,project id,dataset name,table name,table type,storage last modified time,total logical tb,project logical tb,percentage of project logical tb,billing model,last queried,table creation date,statement type,user email,user type
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20241007,BASE TABLE,2024-10-08 00:16:13.193000 UTC, 0.0000003 , 0.010443 ,0.26%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241007,BASE TABLE,2024-10-08 00:16:20.107000 UTC, 0.0000087 , 0.010443 ,8.29%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_GA_1P_CU_ANY_ELIG_PAYM_ADDLINE,BASE TABLE,2024-10-08 03:33:20.540000 UTC, 0.0000375 , 70.566281 ,0.01%,PHYSICAL,15/10/2025,,,,
20/10/2025,bt-con-digital-dp-data,paid_media_rw,dp_018_paid_media_campaign_audience_list_EEC_CRM_DVE_1P_CU_ANY_ELIG_PAYM_ADDLINE,BASE TABLE,2024-10-08 04:51:44.686000 UTC, 0.0000375 , 70.566281 ,0.01%,PHYSICAL,15/10/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241008,BASE TABLE,2024-10-08 11:30:00.025000 UTC, 0.0000000 , 0.000076 ,1.19%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241008,BASE TABLE,2024-10-08 11:30:56.290000 UTC, 0.0000013 , 0.003553 ,3.75%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241008,BASE TABLE,2024-10-08 12:21:26.513000 UTC, 0.0000000 , 0.003553 ,0.07%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241008,BASE TABLE,2024-10-08 13:50:14.056000 UTC, 0.0000000 , 0.000076 ,4.81%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241008,BASE TABLE,2024-10-08 14:46:05.205000 UTC, 0.0000000 , 0.000901 ,0.55%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241008,BASE TABLE,2024-10-08 15:11:25.223000 UTC, 0.0000000 , 0.003553 ,0.10%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241008,BASE TABLE,2024-10-08 15:31:16.119000 UTC, 0.0000011 , 0.000901 ,11.70%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20241008,BASE TABLE,2024-10-08 15:31:21.418000 UTC, 0.0000001 , 0.000901 ,1.14%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-data,digital_touchpoints_stg,dp_026_adobe_nba_interaction_reference,BASE TABLE,2024-10-08 15:40:13.387000 UTC, 0.0000000 , 70.566281 ,0.00%,PHYSICAL,15/10/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241008,BASE TABLE,2024-10-08 16:19:34.053000 UTC, 0.0000000 , 0.010443 ,0.02%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241008,BASE TABLE,2024-10-08 17:15:31.491000 UTC, 0.0000023 , 0.000901 ,25.77%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241008,BASE TABLE,2024-10-08 20:30:50.303000 UTC, 0.0000054 , 0.003553 ,15.07%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241008,BASE TABLE,2024-10-09 00:05:26.899000 UTC, 0.0000089 , 0.010443 ,8.49%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241008,BASE TABLE,2024-10-09 00:16:20.880000 UTC, 0.0000087 , 0.010443 ,8.33%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20241008,BASE TABLE,2024-10-09 00:16:30.261000 UTC, 0.0000003 , 0.010443 ,0.30%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-common-data,cons_ccn_common_party_rw,tmf632_con_identity_organization_ll_backup_091024,BASE TABLE,2024-10-09 04:06:14.691000 UTC, 0.0000002 , 29.322808 ,0.00%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-common-data,cons_ccn_common_party_restricted_rw,tmf632_con_identity_individual_ll_backup_091024,BASE TABLE,2024-10-09 04:25:43.104000 UTC, 0.0008068 , 29.322808 ,0.28%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-common-data,cons_ccn_common_party_restricted_rw,tmf632_con_identity_individual_ll_BKP_091024,BASE TABLE,2024-10-09 04:32:18.677000 UTC, 0.0008068 , 29.322808 ,0.28%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-common-data,cons_ccn_common_party_rw,tmf644_con_identity_privacyprofile_ll_bkp_091024,BASE TABLE,2024-10-09 04:38:43.302000 UTC, 0.0000788 , 29.322808 ,0.03%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-common-data,cons_ccn_common_party_rw,tmf644_con_identity_privacyprofilespec_ll_bkp_091024,BASE TABLE,2024-10-09 04:41:31.747000 UTC, 0.0000001 , 29.322808 ,0.00%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-common-data,cons_ccn_common_party_rw,tmf669_con_identity_partyrole_ll_bkp_091024,BASE TABLE,2024-10-09 04:42:47.679000 UTC, 0.0005085 , 29.322808 ,0.17%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-common-data,cons_ccn_common_party_rw,tmf672_con_identity_permission_ll_bkp_091024,BASE TABLE,2024-10-09 04:47:22.969000 UTC, 0.0010499 , 29.322808 ,0.36%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-common-data,cons_ccn_common_party_rw,tmf672_con_identity_userrole_ll_bkp_091024,BASE TABLE,2024-10-09 04:47:29.299000 UTC, 0.0000000 , 29.322808 ,0.00%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-common-data,cons_ccn_common_party_rw,tmf632_con_identity_individual,BASE TABLE,2024-10-09 08:44:07.195000 UTC, -   , 29.322808 ,0.00%,LOGICAL,18/10/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241009,BASE TABLE,2024-10-09 11:29:11.920000 UTC, 0.0000017 , 0.003553 ,4.68%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241009,BASE TABLE,2024-10-09 11:39:59.066000 UTC, 0.0000001 , 0.003553 ,0.41%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241009,BASE TABLE,2024-10-09 14:39:31.649000 UTC, 0.0000000 , 0.003553 ,0.02%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241009,BASE TABLE,2024-10-09 14:41:45.883000 UTC, 0.0000000 , 0.000076 ,0.30%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241009,BASE TABLE,2024-10-09 15:28:51.780000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241009,BASE TABLE,2024-10-09 15:31:16.656000 UTC, 0.0000006 , 0.000901 ,6.80%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20241009,BASE TABLE,2024-10-09 15:31:16.919000 UTC, 0.0000000 , 0.000901 ,0.35%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241009,BASE TABLE,2024-10-09 17:47:47.274000 UTC, 0.0000002 , 0.000901 ,1.88%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241009,BASE TABLE,2024-10-09 18:14:02.103000 UTC, 0.0000001 , 0.000076 ,12.80%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241009,BASE TABLE,2024-10-09 20:25:29.834000 UTC, 0.0000043 , 0.003553 ,12.04%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241009,BASE TABLE,2024-10-10 00:16:24.131000 UTC, 0.0000079 , 0.010443 ,7.56%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241009,BASE TABLE,2024-10-10 00:16:40.507000 UTC, 0.0000090 , 0.010443 ,8.61%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20241009,BASE TABLE,2024-10-10 00:16:47.915000 UTC, 0.0000002 , 0.010443 ,0.19%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241010,BASE TABLE,2024-10-10 08:59:17.742000 UTC, 0.0000000 , 0.000901 ,0.10%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241010,BASE TABLE,2024-10-10 14:52:52.625000 UTC, 0.0000000 , 0.000076 ,0.46%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241010,BASE TABLE,2024-10-10 15:31:17.951000 UTC, 0.0000005 , 0.000901 ,5.32%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20241010,BASE TABLE,2024-10-10 15:31:18.893000 UTC, 0.0000000 , 0.000901 ,0.30%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241010,BASE TABLE,2024-10-10 15:41:14.156000 UTC, 0.0000000 , 0.000076 ,2.63%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241010,BASE TABLE,2024-10-10 16:08:30.483000 UTC, 0.0000083 , 0.003553 ,23.25%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241010,BASE TABLE,2024-10-10 16:59:07.747000 UTC, 0.0000010 , 0.003553 ,2.81%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241010,BASE TABLE,2024-10-10 17:00:12.447000 UTC, 0.0000000 , 0.003553 ,0.05%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241010,BASE TABLE,2024-10-10 19:47:30.555000 UTC, 0.0000001 , 0.000901 ,1.04%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241010,BASE TABLE,2024-10-11 00:01:20.683000 UTC, 0.0000064 , 0.010443 ,6.14%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241010,BASE TABLE,2024-10-11 00:16:19.746000 UTC, 0.0000079 , 0.010443 ,7.61%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20241010,BASE TABLE,2024-10-11 00:16:33.220000 UTC, 0.0000002 , 0.010443 ,0.19%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241011,BASE TABLE,2024-10-11 03:01:57.674000 UTC, 0.0000005 , 0.003553 ,1.33%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241011,BASE TABLE,2024-10-11 03:10:20.950000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241011,BASE TABLE,2024-10-11 12:07:22.201000 UTC, 0.0000000 , 0.000076 ,0.15%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241011,BASE TABLE,2024-10-11 13:45:18.830000 UTC, 0.0000000 , 0.000076 ,3.02%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20241011,BASE TABLE,2024-10-11 15:31:15.579000 UTC, 0.0000000 , 0.000901 ,0.33%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241011,BASE TABLE,2024-10-11 15:31:17.565000 UTC, 0.0000001 , 0.000901 ,0.89%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241011,BASE TABLE,2024-10-11 15:31:19.678000 UTC, 0.0000006 , 0.000901 ,6.78%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241011,BASE TABLE,2024-10-11 16:45:16.517000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241011,BASE TABLE,2024-10-11 21:36:41.307000 UTC, 0.0000005 , 0.003553 ,1.35%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20241011,BASE TABLE,2024-10-12 00:16:11.647000 UTC, 0.0000002 , 0.010443 ,0.18%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241011,BASE TABLE,2024-10-12 00:16:16.354000 UTC, 0.0000025 , 0.010443 ,2.39%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241011,BASE TABLE,2024-10-12 00:16:22.938000 UTC, 0.0000069 , 0.010443 ,6.56%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241012,BASE TABLE,2024-10-12 03:01:17.693000 UTC, 0.0000006 , 0.003553 ,1.60%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241012,BASE TABLE,2024-10-12 03:06:47.346000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241012,BASE TABLE,2024-10-12 09:09:25.709000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241012,BASE TABLE,2024-10-12 17:31:06.800000 UTC, 0.0000002 , 0.003553 ,0.44%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241012,BASE TABLE,2024-10-13 00:01:27.018000 UTC, 0.0000084 , 0.010443 ,8.06%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241012,BASE TABLE,2024-10-13 00:16:19.645000 UTC, 0.0000057 , 0.010443 ,5.44%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20241012,BASE TABLE,2024-10-13 00:16:23.756000 UTC, 0.0000002 , 0.010443 ,0.18%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241013,BASE TABLE,2024-10-13 03:01:12.305000 UTC, 0.0000005 , 0.003553 ,1.50%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241013,BASE TABLE,2024-10-13 03:06:12.102000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241013,BASE TABLE,2024-10-13 09:10:34.259000 UTC, 0.0000000 , 0.000901 ,0.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241013,BASE TABLE,2024-10-13 16:01:21.618000 UTC, 0.0000001 , 0.003553 ,0.36%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241013,BASE TABLE,2024-10-14 00:16:18.411000 UTC, 0.0000057 , 0.010443 ,5.46%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20241013,BASE TABLE,2024-10-14 00:16:24.646000 UTC, 0.0000002 , 0.010443 ,0.18%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241013,BASE TABLE,2024-10-14 00:16:26.288000 UTC, 0.0000007 , 0.010443 ,0.65%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-common-data,cons_common_biz_ref_rw,Test_Consent_data,BASE TABLE,2024-10-14 08:52:44.671000 UTC, 0.0000000 , 29.322808 ,0.00%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241014,BASE TABLE,2024-10-14 14:50:43.704000 UTC, 0.0000000 , 0.000076 ,3.73%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241014,BASE TABLE,2024-10-14 15:15:20.229000 UTC, 0.0000000 , 0.000901 ,0.30%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20241014,BASE TABLE,2024-10-14 15:31:17.274000 UTC, 0.0000003 , 0.000901 ,3.01%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241014,BASE TABLE,2024-10-14 15:31:19.817000 UTC, 0.0000015 , 0.000901 ,16.87%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241014,BASE TABLE,2024-10-14 16:19:26.843000 UTC, 0.0000000 , 0.010443 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241014,BASE TABLE,2024-10-14 16:38:40.303000 UTC, 0.0000000 , 0.003553 ,0.04%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241014,BASE TABLE,2024-10-14 16:47:00.899000 UTC, 0.0000012 , 0.003553 ,3.49%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241014,BASE TABLE,2024-10-14 16:51:03.908000 UTC, 0.0000001 , 0.003553 ,0.23%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241014,BASE TABLE,2024-10-14 18:38:07.324000 UTC, 0.0000000 , 0.000076 ,2.54%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20241014,BASE TABLE,2024-10-14 23:16:26.508000 UTC, 0.0000004 , 0.010443 ,0.34%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241014,BASE TABLE,2024-10-14 23:42:57.495000 UTC, 0.0000027 , 0.000901 ,29.67%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241014,BASE TABLE,2024-10-14 23:42:59.841000 UTC, 0.0000062 , 0.003553 ,17.39%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241014,BASE TABLE,2024-10-15 00:16:12.276000 UTC, 0.0000078 , 0.010443 ,7.46%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241014,BASE TABLE,2024-10-15 00:16:14.028000 UTC, 0.0000198 , 0.010443 ,18.99%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241015,BASE TABLE,2024-10-15 03:01:17.710000 UTC, 0.0000005 , 0.003553 ,1.33%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241015,BASE TABLE,2024-10-15 03:06:01.170000 UTC, 0.0000000 , 0.003553 ,0.00%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-common-data,cons_common_tech_ref_stg,strategic_consent_product_codes_test5,BASE TABLE,2024-10-15 07:20:52.081000 UTC, 0.0000000 , 29.322808 ,0.00%,LOGICAL,14/10/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241015,BASE TABLE,2024-10-15 09:50:20.811000 UTC, 0.0000000 , 0.000901 ,0.06%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241015,BASE TABLE,2024-10-15 11:56:12.944000 UTC, 0.0000000 , 0.003553 ,0.02%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20241015,BASE TABLE,2024-10-15 15:31:19.200000 UTC, 0.0000001 , 0.000901 ,1.10%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241015,BASE TABLE,2024-10-15 15:31:22.594000 UTC, 0.0000010 , 0.000901 ,11.12%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241015,BASE TABLE,2024-10-15 15:43:35.424000 UTC, 0.0000000 , 0.010443 ,0.01%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241015,BASE TABLE,2024-10-15 16:50:13.168000 UTC, 0.0000000 , 0.000076 ,0.80%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241015,BASE TABLE,2024-10-15 21:57:10.052000 UTC, 0.0000012 , 0.003553 ,3.43%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241015,BASE TABLE,2024-10-16 00:16:12.682000 UTC, 0.0000016 , 0.000901 ,17.61%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,operations_20241015,BASE TABLE,2024-10-16 00:16:12.738000 UTC, 0.0000003 , 0.010443 ,0.33%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241015,BASE TABLE,2024-10-16 00:16:13.925000 UTC, 0.0000001 , 0.000076 ,10.54%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241015,BASE TABLE,2024-10-16 00:16:16.156000 UTC, 0.0000085 , 0.010443 ,8.13%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241015,BASE TABLE,2024-10-16 00:33:36.893000 UTC, 0.0000172 , 0.010443 ,16.48%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241016,BASE TABLE,2024-10-16 09:48:11.782000 UTC, 0.0000007 , 0.003553 ,2.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_proc,operations_20241016,BASE TABLE,2024-10-16 09:50:40.464000 UTC, 0.0000000 , 0.003553 ,0.03%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_data_access_20241016,BASE TABLE,2024-10-16 14:13:29.827000 UTC, 0.0000000 , 0.000076 ,3.03%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,cloudaudit_googleapis_com_data_access_20241016,BASE TABLE,2024-10-16 15:29:14.845000 UTC, 0.0000006 , 0.000901 ,7.04%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-dev-ops,audit_log_sink_proc,operations_20241016,BASE TABLE,2024-10-16 15:31:19.145000 UTC, 0.0000000 , 0.000901 ,0.33%,LOGICAL,< 2025-08-20,,,,
20/10/2025,bt-con-digital-dp-prep-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241016,BASE TABLE,2024-10-16 17:02:25.240000 UTC, 0.0000000 , 0.003553 ,0.08%,LOGICAL,08/09/2025,,,,
20/10/2025,bt-con-digital-dp-test-ops,audit_log_sink_data,cloudaudit_googleapis_com_activity_20241016,BASE TABLE,2024-10-16 17:25:25.497000 UTC, 0.0000000 , 0.000076 ,3.98%,LOGICAL,< 2025-08-20,,,,
